url,title,published_date,is_adverse,is_adverse_reason,risk_category,risk_explanation,risk_snippet,priority_level,confidence_score,has_fraud,has_litigation,has_insolvency,has_regulatory_action,author,keywords,source_query,is_subsidiary_parent_company,is_subsidiary_parent_company_reason,content_length,event_timeline
https://economictimes.indiatimes.com/industry/services/retail/adani-group-shelves-super-app-adani-one-ambitions-amid-mounting-losses-internal-strain-gautam-adani-news/articleshow/122859866.cms,Adani Group shelves super app ambitions amid mounting losses in digital ...,2025-07-23,Negative,"The article details the failure and discontinuation of a major digital initiative by Adani Enterprises Ltd due to financial losses, internal disputes, and executive departures, indicating significant operational and reputational challenges.",Operational,"Adani Enterprises Ltd's digital unit, Adani Digital Labs, faced mounting financial losses and internal management issues, leading to the abandonment of its consumer super app, Adani One. The project failed to meet user acquisition targets and was further impacted by the resignation of the Chief Digital Officer amid an internal probe into mismanagement.","Chief Digital Officer Nitin Sethi, who was overseeing the unit recently quit amid an 'internal probe into mismanagement of the business', along with several employees, the Bloomberg report added.",Medium,0.9,False,False,False,False,ET Online,"digital unit losses, Adani One, project shelved, internal probe, executive resignation, user acquisition failure, Adani Enterprises Ltd",Adani Enterprises Limited adverse news,True,"The article discusses both Adani Group and Adani Enterprises Ltd, with Adani Digital Labs (a unit under Adani Enterprises Ltd) being directly impacted. The parent company's strategic decision and financial strain are shown to affect the subsidiary's operations.",76997,Launched December 2022; shelved July 2025
https://thetechportal.com/2025/07/23/adani-group-halts-super-app-project-after-heavy-losses-and-mismanagement-probe-report/,Adani Group halts super app project after heavy losses and internal ...,2025-07-23,Negative,"The article reports on the failure and shutdown of a major digital initiative (Adani One super app) due to heavy losses and mismanagement, including executive departures and internal probes, which negatively affect Adani Enterprises Limited's reputation and strategic direction.",Strategic,"The article details the halting of Adani Group's 'Adani One' super app project due to heavy financial losses and an internal mismanagement probe, including executive departures and restructuring. While the article focuses on Adani Group, the digital unit (Adani Digital Labs) and the super app project are closely tied to Adani Enterprises Limited, which is the listed entity for many of the group's digital and airport businesses. The financial losses, failed digital strategy, and management turmoil present reputational and strategic risks to Adani Enterprises Limited, especially as the digital unit is merged into its airport business.","The group has reportedly dropped its plans to further expand its ’Adani One’ super amid heavy financial losses and internal mismanagement, reports Bloomberg. ... the app failed to gain significant user engagement or become profitable. ... the merger of the digital unit was followed by the departure of several top executives. ... an internal inquiry into the handling of the venture was underway.",Medium,0.8,False,False,False,False,Ashutosh Singh,"super app failure, Adani One, financial losses, internal probe, executive departures, digital strategy, restructuring",Adani Enterprises Limited adverse news,True,"The article discusses a group-level digital project (Adani One) and digital unit (Adani Digital Labs) that are operationally and financially linked to Adani Enterprises Limited, with the digital unit being merged into the airport business (a core Adani Enterprises segment). The adverse developments at the parent/group level have direct impact on the subsidiary/target company.",13500,2022-2025; project halted and restructuring in 2025
https://www.moneycontrol.com/news/business/companies/adani-group-seeks-competition-commission-s-nod-to-acquire-jaiprakash-associates-13309788.html,Adani group seeks Competition Commission's nod to acquire Jaiprakash Associates,2025-07-22,Neutral,"The article reports on Adani Enterprises Ltd seeking regulatory approval to acquire Jaiprakash Associates Ltd. There is no indication of negative or positive sentiment, adverse events, or controversy; it is a straightforward business development.",Other,,,,0.0,False,False,False,False,PTI,"acquisition, Competition Commission, Jaiprakash Associates, Adani Enterprises, insolvency resolution, infrastructure",Adani Enterprises Limited adverse news,False,"The article is about Adani Enterprises Ltd (the target company) directly, discussing its bid to acquire Jaiprakash Associates Ltd, with no parent company (Adani Group) issue impacting the subsidiary.",48702,
https://www.telegraphindia.com/business/adani-exits-edible-oil-business-and-wilmar-venture-nets-rs-15729-crore-to-cut-debt-prnt/cid/2113770,Adani Enterprises Ltd | Adani exits edible oil business and Wilmar ...,2025-07-18,Positive,"The article describes Adani Enterprises Ltd's strategic exit from the edible oil business, resulting in a significant cash inflow (Rs 15,729 crore) to reduce debt. The transaction is presented as a positive move to strengthen the company's financial position and focus on core sectors, with no negative consequences or adverse events reported.",Other,,,,0.0,False,False,False,False,Our Special Correspondent,"stake sale, business divestment, debt reduction, Adani Wilmar, edible oils, Adani Enterprises, Wilmar International",Adani Enterprises Limited adverse news,False,"The article is focused on Adani Enterprises Ltd's direct business decision to exit the edible oil business and sell its stake in Adani Wilmar Ltd, with no indication of a parent company issue impacting the subsidiary.",42075,
https://www.thehindubusinessline.com/markets/stock-markets/adani-enterprises-shares-fall-097-after-its-exit-from-awl-agri-business/article69826579.ece,Adani Enterprises shares fall 0.97% post exit from AWL Agri Business,2025-07-18,Negative,"The article reports a decline in Adani Enterprises' share price following its exit from a major business segment, which is a negative financial development.",Financial,"Adani Enterprises' share price fell 0.97% following the announcement of its complete exit from AWL Agri Business Limited (formerly Adani Wilmar Limited). The exit marks the conglomerate's complete withdrawal from the edible oils and food products business, which could be perceived as a strategic setback or loss of diversification, leading to a negative market reaction.","Adani Enterprises Limited shares declined 0.97 per cent to ₹2,591.10 on Friday morning after the company announced its complete exit from AWL Agri Business Limited (formerly Adani Wilmar Limited) through a series of transactions worth ₹15,729 crores.",Low,0.7,False,False,False,False,BL Mumbai Bureau,"share price fall, divestment, AWL Agri Business, Adani Wilmar exit, financial transaction, public shareholding",Adani Enterprises Limited adverse news,False,"The article is focused on Adani Enterprises Limited and its direct actions and market impact, with no indication of parent company (Adani Group) issues affecting the subsidiary.",30470,"July 17-18, 2025"
https://www.financialexpress.com/business/industry-adani-group-nears-full-exit-from-awl-agri-unlocks-massive-cash-windfall-details-here-3917693/,"Adani Group nears full exit from AWL Agri, unlocks massive cash windfall – Details here",2025-07-17,Positive,"The article describes Adani Enterprises' successful exit from AWL Agri Business, resulting in a significant cash inflow, which is generally viewed as a positive strategic and financial development for the company.",Other,,,,0.0,False,False,False,False,FE Business,"stake sale, AWL Agri Business, Adani Enterprises, cash inflow, Wilmar, divestment",Adani Enterprises Limited adverse news,False,"The article is primarily about Adani Enterprises Limited's (AEL) exit from AWL Agri Business, a direct action by the subsidiary, with no negative parent company impact discussed.",36632,
https://www.fortuneindia.com/markets/adani-group-to-exit-wilmar-joint-venture-inks-7150-cr-deal-to-sell-20-stake/124948,"Adani Group to exit Wilmar joint venture, inks ₹7,150 cr deal to sell ...",2025-07-17,Positive,"The article describes Adani Enterprises' successful exit from the Adani Wilmar joint venture, raising significant capital to focus on its core infrastructure businesses. The market reacted positively, with Adani Enterprises' shares closing higher. There is no indication of financial distress, regulatory action, or reputational harm.",Other,,,,0.0,False,False,False,False,Chitranjan Kumar,"stake sale, joint venture exit, Adani Wilmar, Adani Enterprises, FMCG divestment, capital raising, infrastructure investment",Adani Enterprises Limited adverse news,False,"The article is focused on Adani Enterprises Ltd and its direct subsidiary Adani Commodities LLP, detailing their exit from the Adani Wilmar joint venture. The parent company Adani Group is mentioned, but the event is directly about Adani Enterprises' actions and strategy.",16440,"July 17, 2025 (deal announcement); January 2025 (previous stake sale); December 2024 (initial exit announcement)"
https://www.oneindia.com/india/adani-enterprises-exits-awl-agri-business-limited-012-7803789.html,Adani Enterprises Completes Exit From AWL Agri Business Limited,2025-07-17,Neutral,"The article reports on Adani Enterprises' strategic exit from AWL Agri Business Limited and the sale of its stake to Wilmar International. The tone is factual and does not indicate any negative or positive consequences for Adani Enterprises; it is a business transaction with no mention of loss, controversy, or regulatory issues.",Other,,,,0.0,False,False,False,False,Oneindia Staff,"stake sale, joint venture exit, Wilmar International, Adani Wilmar, strategic realignment, agri business",Adani Enterprises Limited adverse news,False,"The article is focused on Adani Enterprises Limited's (AEL) direct business decision to exit AWL Agri Business Limited, with no parent company (Adani Group) impact discussed.",31586,
https://www.fortuneindia.com/enterprise/preposterous-adani-group-junks-hindenburgs-latest-allegations-about-310-mn-frozen-swiss-bank-funds/118417,'Preposterous': Adani Group junks Hindenburg's latest allegations about ...,2025-07-01,Negative,"The article covers serious allegations of money laundering and securities forgery involving Adani Group's Swiss bank accounts, ongoing regulatory investigations, and significant reputational risk, all of which negatively impact Adani Enterprises Limited.",Reputational,"The article discusses new allegations by Hindenburg Research that Swiss authorities have frozen $310 million in Adani-linked Swiss bank accounts as part of a money laundering and securities forgery probe. Although Adani Group denies the allegations, the claims have reputational, legal, and regulatory implications, and are part of ongoing scrutiny and investigations involving the group.","""Hindenburg Research, which claimed that Swiss authorities have frozen assets worth $310 million across the company's Swiss bank accounts... as part of a 'money laundering and securities forgery probe' into the Adani group, dating back as early as 2021.""",High,0.85,True,True,False,True,Fortune India,"Hindenburg Research, Swiss bank probe, money laundering, regulatory investigation, Adani Group, reputational risk, SEBI",Adani Enterprises Limited adverse news,True,"The article discusses allegations and investigations against Adani Group, with direct reference to group companies and their Swiss bank accounts. As Adani Enterprises Limited is a flagship entity of the group, reputational and regulatory risks at the group level have a material impact on the subsidiary.",6204,Alleged Swiss probe dating back to 2021; Hindenburg's latest post in July 2025; SEBI and Supreme Court actions in 2023-2024
https://timesofindia.indiatimes.com/business/india-business/adani-enterprises-bond-plans-draft-filed-for-rs-10-billion-issue-greenshoe-option-of-rs-5-billion-included/articleshow/122152456.cms,Adani Enterprises bond plans: Draft filed for Rs 10 billion issue; Greenshoe option of Rs 5 billion inclu,2025-06-30,Positive,"The article reports on Adani Enterprises' plans to raise funds through a new bond issuance following a successful previous offering, and highlights a significant year-on-year profit increase, indicating positive financial momentum.",Other,,,,0.0,False,False,False,False,TOI Business Desk,"bond issuance, fundraising, retail bonds, Adani Enterprises, profit growth, debt market",Adani Enterprises Limited adverse news,False,"The article is focused solely on Adani Enterprises Limited and its bond issuance plans, with no mention of parent company issues or impacts.",109168,
https://m.economictimes.com/markets/stocks/news/stocks-in-news-torrent-pharma-tata-steel-adani-enterprises-ntpc-green-asian-paints-hal/articleshow/122149738.cms,"Stocks in news: Torrent Pharma, Tata Steel, Adani Enterprises, NTPC Green, Asian Paints, HAL",2025-06-30,Negative,"The article highlights ongoing regulatory scrutiny by the US SEC involving Adani Enterprises' leadership, which poses a reputational and potential legal risk to the company.",Regulatory,"The article reports that the US SEC has filed a status update with a federal court in New York regarding ongoing efforts to serve legal documents to Gautam Adani and his nephew Sagar in a civil securities case. While this indicates continued regulatory scrutiny of Adani Enterprises, there is no mention of formal charges, penalties, or direct adverse outcomes for the company at this stage.","The US SEC has filed a status update with a federal court in New York, detailing its ongoing efforts to serve legal documents to billionaire Gautam Adani and his nephew Sagar in connection with a civil securities case filed last year.",Medium,0.7,False,False,False,False,ETMarkets.com,"SEC scrutiny, regulatory action, Adani Enterprises, US court, Gautam Adani, securities case",Adani Enterprises Limited adverse news,False,"The article specifically discusses Adani Enterprises and the SEC's actions related to its leadership, not a parent company issue.",94991,
https://www.logisticsinsider.in/adani-enterprises-eyes-airport-business-demerger-secures-1-billion-for-mial-expansion/,"Adani Enterprises Eyes Airport Business Demerger, Secures $1 Billion for MIAL Expansion",2025-06-26,Positive,"The article highlights Adani Enterprises' strategic move to demerge its airport business, successful securing of $1 billion in financing for MIAL expansion, strong financial performance, and ambitious growth plans, all of which are favorable developments for the company.",Other,,,,0.0,False,False,False,False,Sandhya Jha,"demerger, airport business, MIAL expansion, project finance, corporate restructuring, Adani Enterprises, aviation infrastructure",Adani Enterprises Limited adverse news,False,"The article is focused on Adani Enterprises and its direct subsidiary AAHL, with no negative or risk-related impact from the parent company.",190154,
https://www.business-standard.com/companies/news/gautam-adani-fcpa-us-bribery-case-response-agm-2025-125062400415_1.html,"No one from Adani Group charged under US FCPA, says Gautam Adani at AGM",2025-06-24,Negative,"The article details serious ongoing legal and regulatory investigations into alleged bribery and fraud involving Adani Group leadership, which pose significant legal, financial, and reputational risks to Adani Enterprises Limited.",Legal,"The article discusses ongoing US Department of Justice and SEC charges against Gautam Adani and senior executives, including allegations of a $265 million bribery scheme, FCPA violations, securities fraud, and wire fraud. While Adani denies the charges and states no one has been formally charged, the existence of such high-profile investigations and allegations presents significant legal, regulatory, and reputational risks to Adani Enterprises Limited and the broader Adani Group.","The US Department of Justice and the Securities and Exchange Commission allege that between 2020 and 2024, Adani and his associates paid bribes to Indian officials to obtain favourable energy deals, while concealing these actions from US investors during fundraising efforts. The charges include violations of the FCPA, securities fraud, and wire fraud.",High,0.9,True,True,False,True,Rishabh Sharma,"FCPA, US bribery case, Adani Group, Adani Enterprises, legal risk, regulatory investigation, Gautam Adani",Adani Enterprises Limited adverse news,True,"The article discusses allegations and legal actions against the Adani Group and its leadership, which have direct and material impact on Adani Enterprises Limited due to shared governance, reputational risk, and potential financial and operational consequences.",21908,"2020-2024 (alleged bribery period); as of June 2025, legal proceedings and negotiations ongoing"
https://www.theweek.in/news/biz-tech/2025/06/24/adani-group-has-never-backed-down-gautam-adani-addresses-do-j-sec-allegations-at-agm.html,'Adani Group has never backed down': Gautam Adani ... - The Week,2025-06-24,Negative,"The article centers on serious US legal and regulatory allegations of bribery and fraud involving Adani Group entities, with direct mention of Adani Enterprises and its units, posing significant legal and reputational risks.",Legal,"The article discusses ongoing US Department of Justice (DoJ) and SEC allegations of bribery and fraud involving Adani Group entities, including references to Adani Enterprises and its units. While the chairman denies wrongdoing and no charges have been filed, the presence of high-profile international investigations and indictments presents significant legal, compliance, and reputational risks to Adani Enterprises.","the November 2024 indictment by the US Department of Justice (DoJ) against him and eight others regarding an alleged ₹21,000-crore bribery and fraud scheme in relation to Adani Green Energy.",High,0.85,True,False,False,True,The Week News Desk,"DoJ investigation, SEC allegations, bribery, fraud, Adani Enterprises, Adani Group, legal risk",Adani Enterprises Limited adverse news,True,"The article discusses allegations and investigations at the Adani Group level, but explicitly mentions Adani Enterprises and its units (e.g., Adani Airports Holdings Ltd), indicating that legal and reputational risks at the parent level have direct and indirect consequences for the subsidiary.",10486,"Indictment in November 2024; AGM and public response June 24, 2025"
https://in.marketscreener.com/quote/stock/ADANI-ENTERPRISES-LIMITED-6498499/news/Indian-billionaire-Adani-says-no-one-from-group-charged-with-US-FCPA-violation-50315139/,Indian billionaire Adani says no one from group charged with US FCPA ...,2025-06-24,Negative,"The article details serious legal allegations and ongoing investigations involving the Adani Group, which directly impact Adani Enterprises Limited through potential legal, regulatory, and reputational risks.",Legal,"The article discusses U.S. authorities indicting Adani and several executives for alleged bribery and misleading investors, and ongoing investigations by SEBI into the group's use of tax havens. While Adani denies wrongdoing and states no one has been charged under the FCPA, the presence of such allegations and investigations poses legal and reputational risks to Adani Enterprises Limited as part of the Adani Group.","In November, U.S. authorities indicted Adani and several executives, alleging they paid bribes to secure Indian power contracts and misled U.S. investors. The Adani Group has rejected the allegations as 'baseless' and said it was cooperating with legal processes.",High,0.9,False,True,False,True,Reuters (Sethuraman NR and Hritam Mukherjee in Bengaluru; Editing by Anil D'Silva),"FCPA, bribery allegations, US indictment, SEBI investigation, Adani Enterprises, legal risk, reputational risk",Adani Enterprises Limited adverse news,True,"The article discusses legal and regulatory actions against the Adani Group, of which Adani Enterprises Limited is a key subsidiary. The allegations and investigations at the group level have direct reputational and potential legal impact on Adani Enterprises Limited.",85030,"Indictments in November (2024), article published June 2025; SEBI investigation ongoing since 2023"
https://www.marketscreener.com/quote/stock/ADANI-ENTERPRISES-LIMITED-6498499/news/Glass-Lewis-ESG-Controversy-Alert-Adani-Enterprises-50235904/,Glass Lewis ESG Controversy Alert: Adani Enterprises,2025-06-13,Negative,"The article reports that Glass Lewis has issued an ESG controversy alert for Adani Enterprises, indicating ongoing or unresolved controversies that could harm the company's reputation and investor confidence.",Reputational,"Glass Lewis, a prominent proxy advisory firm, issued an ESG controversy alert for Adani Enterprises ahead of its annual general meeting, citing several controversies. Such alerts can negatively impact investor sentiment and raise reputational risks, especially in the context of ESG (Environmental, Social, and Governance) concerns.",Glass Lewis issued a controversy alert on Thursday for Adani Enterprises shareholders ahead of the company's annual general meeting on June 24. The alert relates to several controversies involving...,Medium,0.8,False,False,False,False,MT Newswires,"ESG controversy, Glass Lewis, proxy advisory, Adani Enterprises, reputational risk, annual general meeting",Adani Enterprises Limited adverse news,False,The article is focused directly on Adani Enterprises and not on the parent company or a correlated event.,85265,2025-06-13 (alert issued); AGM on 2025-06-24
https://www.moneycontrol.com/news/business/markets/adani-ports-others-adani-stocks-plunge-up-to-3-here-are-4-reasons-behind-the-downturn-13116904.html,"Adani Ports, other Adani stocks plunge up to 3%: Here are 4 reasons behind the downturn",2025-06-13,Negative,"The article reports a notable drop in Adani Enterprises' share price due to multiple adverse events, including geopolitical conflict, an aviation accident at an Adani-operated airport, and negative market sentiment.",Financial,"Adani Enterprises experienced a nearly 2% drop in share price due to a combination of factors: concerns over the Israel-Iran conflict affecting its Haifa Port operations, a fatal Air India crash near an Adani-operated airport, stocks turning ex-dividend, and a broader market downturn. The negative sentiment and share price decline present a financial and reputational risk.","Adani Enterprises took over the operations at the airport in 2020. The shares of the company dropped nearly 2 percent to trade at Rs 2,499 apiece in the afternoon.",Medium,0.8,False,False,False,False,Debaroti Adhikary,"stock decline, Adani Enterprises, market downturn, Haifa Port, airport operations, ex-dividend, Israel-Iran conflict",Adani Enterprises Limited adverse news,True,"The article discusses both Adani Group and Adani Enterprises, with clear correlation and impact: group-wide stock declines, specific mention of Adani Enterprises' share price drop, and operational events (airport, Haifa Port) affecting the subsidiary.",48705,"June 13, 2025"
https://www.fortuneindia.com/business-news/at-1041-crore-gautam-adanis-salary-sees-a-12-hike-in-fy25-but-is-lower-than-his-executives-peers-in-the-industry/123874,"At ₹10.41 crore, Gautam Adani’s salary sees a 12% hike in FY25, but is lower than his executives, peers in the industry",2025-06-09,Neutral,"The article is informational, focusing on executive remuneration at Adani Enterprises Ltd and comparing it to peers. There is no indication of controversy, regulatory action, or negative sentiment.",Other,,,,0.0,False,False,False,False,Fortune India,"executive compensation, salary hike, Adani Enterprises, Gautam Adani, corporate governance, remuneration comparison",Adani Enterprises Limited adverse news,False,"The article discusses remuneration of Gautam Adani and executives at Adani Enterprises Ltd and other group companies, but does not indicate any parent company issue impacting the subsidiary or vice versa. The focus is on executive compensation at the subsidiary level.",16186,
https://www.thestatesman.com/business/adani-stocks-defy-wsj-report-market-shrugs-off-allegations-amid-groups-resilience-1503441122.html,Adani stocks defy WSJ report; market shrugs off ... - The Statesman,2025-06-06,Neutral,"While the article references negative allegations and regulatory scrutiny (potential Iran sanctions violations) involving Adani Group and mentions a minor stock decline for Adani Enterprises, the overall tone is that the market has shrugged off the allegations and the company remains resilient. No direct adverse event or material negative impact is reported for Adani Enterprises.",Other,,,,0.0,False,False,False,True,IANS,"Adani Enterprises, WSJ report, Iran sanctions, regulatory scrutiny, stock performance, market reaction",Adani Enterprises Limited adverse news,True,"The article discusses both Adani Group and Adani Enterprises, with specific mention of Adani Enterprises' stock performance in response to allegations against the Group. The regulatory scrutiny and allegations are directed at the Group but have a correlated impact on Adani Enterprises.",34140,
https://timesofindia.indiatimes.com/business/india-business/adani-groups-tax-payments-rises-29-to-nearly-rs-75000-crore-in-fy25-up-29-from-previous-year-includes-both-direct-indirect-taxes/articleshow/121640566.cms,"Adani Group's tax payments rises 29% to nearly Rs 75,000 crore in FY25; from Rs 58,104 crore in FY24; inc",2025-06-05,Positive,"The article highlights a significant increase in tax payments by Adani Group, with Adani Enterprises Limited named as a primary contributor. The tone is favorable, emphasizing transparency, growth, and social responsibility.",Other,,,,0.0,False,False,False,False,TOI Business Desk,"tax payments, Adani Enterprises, Adani Group, financial results, direct and indirect taxes, ESG, transparency",Adani Enterprises Limited adverse news,True,"The article discusses Adani Group's overall tax payments and explicitly lists Adani Enterprises Limited as a key contributor, showing a direct connection and impact between the parent and subsidiary.",100930,
https://www.businesstoday.in/markets/stocks/story/adani-enterprises-arm-raises-750-million-from-global-banks-stock-reacts-479077-2025-06-05,"Adani Enterprises' arm raises $750 million from global banks, stock reacts",2025-06-05,Positive,"The article reports that Adani Enterprises' subsidiary raised $750 million from global banks for refinancing debt and infrastructure expansion, and the stock reacted with a marginal gain. There is no mention of adverse events, and the tone is favorable regarding the company's financial strength and growth prospects.",Other,,,,0.0,False,False,False,False,Aseem Thapliyal,"fundraising, external commercial borrowings, Adani Airports Holdings, infrastructure expansion, stock market, Adani Enterprises",Adani Enterprises Limited adverse news,False,"The article is focused on Adani Enterprises Ltd and its 100% subsidiary AAHL, with no negative or parent company-specific risk impacting the subsidiary.",28157,
